JOBID        USER    ACCOUNT              STATE        CPU MIN_ME         TIME END_TIME             NODELIST(REASON)
22563042     madero  weddigen.ki.uzh      RUNNING        8 62850M      1:46:14 2025-07-25T09:55:33  u20-chaiam0-611
22569951     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569950     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569949     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569948     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569947     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569946     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569945     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569944     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569943     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569942     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569941     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569940     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569939     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569938     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569937     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569936     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569935     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569934     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569933     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569932     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569931     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569930     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569929     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569928     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569927     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569926     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569925     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569924     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569923     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569922     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569921     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569920     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569919     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569918     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569917     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569916     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569915     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569914     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569913     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569912     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569911     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569910     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569909     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569908     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569907     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569906     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569905     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569904     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569903     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569902     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569901     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569900     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569899     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569898     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569897     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569896     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569895     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569894     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569893     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569892     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569891     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569890     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569889     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569888     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569887     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569886     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569885     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569884     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569883     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569882     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569881     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569880     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569879     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569878     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569877     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569876     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569875     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569874     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569873     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569872     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569871     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569870     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22569869     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
